Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Orbit ID,Orbit Uncertainity,Eccentricity,Inclination,Hazardous
3720440,3720440,22,0.105816886,13,3,0.750361148,5.068934885,TRUE
3166087,3166087,24.6,0.031956189,13,7,0.241649116,5.369505071,FALSE
3563424,3563424,22.9,0.069912523,11,6,0.395782092,8.797398192,FALSE
3026912,3026912,25.3,0.023150212,11,5,0.189523283,2.438015626,FALSE
3770988,3770988,23.3,0.058150704,11,4,0.434187236,4.320042882,FALSE
2171819,2171819,18.3,0.58150704,132,0,0.166467071,9.952101071,FALSE
2455415,2455415,21.2,0.152951935,74,0,0.191449091,3.842261865,FALSE
3376345,3376345,25.4,0.022108281,10,6,0.108927099,13.46345043,FALSE
3563857,3563857,22.1,0.101054342,39,5,0.480997068,3.745001006,FALSE
3763268,3763268,26.2,0.015295194,8,5,0.327992075,3.494009449,FALSE
2141484,2141484,16.4,1.394938229,90,0,0.369482223,16.60418561,FALSE
3036363,3036363,23.7,0.048367649,18,0,0.430378448,2.669858628,FALSE
3182829,3182829,19.7,0.305179233,17,1,0.170168661,35.07094862,FALSE
3276601,3276601,20.4,0.22108281,38,0,0.394770404,9.152548924,FALSE
3560773,3560773,20.8,0.183888672,16,0,0.441030276,6.695729699,FALSE
3634713,3634713,26.5,0.013321557,10,4,0.541260701,6.624843456,FALSE
3669253,3669253,18.9,0.4411182,46,1,0.259185262,26.37052473,TRUE
3735678,3735678,23.3,0.058150704,15,6,0.330027217,4.977297293,FALSE
3764726,3764726,26,0.016770846,10,2,0.218922023,4.529484214,FALSE
2488803,2488803,20.4,0.22108281,43,0,0.394849626,9.147184158,FALSE
3275512,3275512,20,0.2658,26,1,0.614609552,25.04852031,TRUE
3409961,3409961,21.2,0.152951935,51,0,0.492429844,1.021165896,TRUE
3529626,3529626,25.7,0.019255508,10,7,0.34807879,14.09444736,FALSE
3619726,3619726,22.8,0.073207399,21,3,0.250189177,1.540417017,FALSE
3715468,3715468,28.4,0.005553349,5,6,0.535837216,2.420357772,FALSE
2163694,2163694,17.3,0.921626549,92,0,0.54313475,9.812270696,FALSE
2333478,2333478,18.2,0.608912622,29,0,0.464847743,21.33396088,FALSE
3552671,3552671,20.3,0.231502122,15,7,0.450248332,38.87883927,FALSE
3735654,3735654,23.4,0.055533491,14,6,0.354712972,6.504351364,FALSE
3528338,3528338,21.5,0.133215567,13,1,0.379366478,25.92472031,FALSE
3684009,3684009,20.8,0.183888672,18,3,0.442783598,7.710385129,FALSE
2009202,2009202,15.9,1.756123185,104,0,0.607508524,40.8209723,FALSE
2066251,2066251,16.9,1.108038821,213,0,0.198076721,11.27932959,FALSE
3542555,3542555,21.5,0.133215567,9,7,0.37643086,22.23603424,FALSE
3773058,3773058,28.665,0.004915356,5,4,0.287021575,3.005537548,FALSE
3776278,3776278,21.457,0.135879824,9,4,0.25448575,18.60926332,TRUE
3337713,3337713,19.3,0.366906138,31,1,0.166316084,30.33006402,FALSE
3465534,3465534,23.2,0.060891262,9,7,0.342678129,7.09148982,FALSE
3616348,3616348,22.5,0.08405334,16,3,0.245227055,9.340560642,FALSE
2068347,2068347,19.9,0.278326768,37,0,0.379768572,17.13790871,TRUE
2393569,2393569,20.3,0.231502122,82,0,0.315328279,8.50764251,FALSE
3292011,3292011,23.2,0.060891262,17,6,0.302965634,5.176344794,FALSE
3748472,3748472,26.9,0.011080388,4,7,0.165903217,2.07974763,FALSE
2406952,2406952,17.2,0.96506147,28,0,0.717300603,32.97430795,FALSE
3157333,3157333,18.7,0.483676488,50,0,0.450394497,5.09491547,FALSE
3158115,3158115,22.6,0.080270317,15,5,0.159534957,17.01632571,FALSE
3532365,3532365,21.3,0.146067964,21,1,0.324490495,12.64895595,FALSE
3150768,3150768,24.5,0.033462237,14,5,0.051790464,15.26706287,FALSE
2242187,2242187,17.9,0.699125232,108,0,0.480062688,5.58439495,FALSE
3156300,3156300,17.8,0.732073989,56,0,0.527391506,9.566073078,FALSE
3423321,3423321,22.4,0.088014652,12,7,0.272645986,2.672973047,FALSE
2468448,2468448,17.8,0.732073989,116,0,0.527442051,9.566239886,FALSE
3600242,3600242,19.9,0.278326768,19,2,0.515313587,53.62974054,TRUE
3763547,3763547,27.6,0.008027032,4,6,0.110197443,11.80752139,FALSE
3773650,3773650,21.494,0.133584164,9,5,0.383885058,10.86837596,FALSE
2357439,2357439,19.3,0.366906138,94,0,0.40259709,23.77503148,TRUE
3160726,3160726,26.5,0.013321557,12,7,0.61178588,3.92261739,FALSE
3347493,3347493,25.3,0.023150212,10,5,0.173857866,2.636233376,FALSE
3428255,3428255,22.9,0.069912523,12,2,0.407262127,23.37293941,FALSE
3608618,3608618,19.8,0.291443905,10,7,0.453429413,48.92679328,TRUE
3757424,3757424,22.1,0.101054342,22,5,0.381665956,12.70955274,FALSE
2369986,2369986,20.6,0.201629919,31,0,0.698595713,30.34471532,FALSE
2418198,2418198,19,0.421264611,27,1,0.379618045,24.45381292,FALSE
2459462,2459462,20,0.2658,55,0,0.474687675,18.34785379,FALSE
3157482,3157482,19.5,0.334622375,22,0,0.348023868,17.67268974,FALSE
3158123,3158123,20.6,0.201629919,34,0,0.33170827,11.27914258,FALSE
3253645,3253645,24.2,0.038419789,9,8,0.186423985,22.08973385,FALSE
3323933,3323933,19.6,0.319561887,15,0,0.614548819,54.75356279,FALSE
3160850,3160850,19.8,0.291443905,26,1,0.647141311,4.285237836,TRUE
2163692,2163692,18,0.667659414,105,0,0.410508382,7.199239152,FALSE
3152308,3152308,20.6,0.201629919,28,0,0.31771746,55.83220241,FALSE
3293789,3293789,20.9,0.175612319,18,1,0.271075407,21.37971938,FALSE
3367904,3367904,23.4,0.055533491,21,2,0.386794963,2.892604279,FALSE
3516407,3516407,21.1,0.160160338,15,1,0.373596969,17.77415389,FALSE
3633139,3633139,22.5,0.08405334,26,3,0.192799583,16.86183046,FALSE
3651205,3651205,26.6,0.012721988,19,3,0.314700139,3.22339526,FALSE
3653519,3653519,23.7,0.048367649,7,6,0.470947396,3.051305208,FALSE
3691160,3691160,20.9,0.175612319,30,4,0.351656891,7.550481296,FALSE
2467347,2467347,20.6,0.201629919,32,0,0.317744446,55.83310949,FALSE
3160847,3160847,19.9,0.278326768,23,6,0.512356814,8.21136098,FALSE
3163746,3163746,20.1,0.253837029,20,0,0.818559646,36.80976779,FALSE
3163760,3163760,17.9,0.699125232,16,1,0.567383362,60.47995026,FALSE
3164412,3164412,22.6,0.080270317,14,2,0.228982647,15.47493071,FALSE
3164413,3164413,23.3,0.058150704,13,8,0.155814627,19.93406786,FALSE
2175921,2175921,18.3,0.58150704,64,0,0.483858695,20.69944414,FALSE
3158120,3158120,19,0.421264611,56,0,0.604394789,8.707528089,FALSE
3278078,3278078,21.7,0.121494041,15,1,0.277438592,17.28822149,TRUE
3353630,3353630,20.6,0.201629919,16,1,0.699360701,9.526124278,FALSE
3545705,3545705,25.1,0.025383703,7,7,0.202910881,14.05323519,FALSE
3652985,3652985,22.4,0.088014652,19,3,0.482975361,10.70394093,FALSE
3476774,3476774,21.2,0.152951935,19,1,0.144743923,29.84317036,FALSE
3765021,3765021,27.4,0.008801465,3,6,0.223486502,6.21212397,FALSE
3163759,3163759,24.4,0.035039264,20,7,0.658567473,0.996639271,FALSE
3164411,3164411,20.1,0.253837029,24,0,0.495844916,21.67629068,FALSE
3392298,3392298,24.7,0.030517923,6,8,0.187123805,30.96433377,FALSE
3440396,3440396,23.1,0.063760979,11,2,0.35369209,18.2061951,FALSE
3471974,3471974,24.2,0.038419789,19,0,0.468644399,3.361404564,FALSE
3656792,3656792,28.2,0.006089126,17,5,0.074614239,2.259005425,FALSE
3712665,3712665,24,0.042126461,12,4,0.148396751,4.069632203,FALSE
2152680,2152680,19.4,0.350392641,28,0,0.639783205,10.93037626,TRUE
2436774,2436774,18.4,0.555334912,40,1,0.486256927,21.39481944,TRUE
3092339,3092339,22.4,0.088014652,21,0,0.491415842,3.940930725,FALSE
3184470,3184470,22.2,0.096506147,28,0,0.335842022,2.552887928,FALSE
3562834,3562834,21.7,0.121494041,16,4,0.162453461,6.062000298,FALSE
3654382,3654382,25,0.02658,39,2,0.568506215,1.812021477,FALSE
3764822,3764822,22.6,0.080270317,3,5,0.233429742,15.55617689,FALSE
2329437,2329437,19.4,0.350392641,149,0,0.243087235,6.883238277,TRUE
2450259,2450259,19.6,0.319561887,72,0,0.453512714,17.79389162,FALSE
3076547,3076547,20.3,0.231502122,24,0,0.45871135,16.07365607,FALSE
2141498,2141498,18.3,0.58150704,55,0,0.566466548,30.1398317,FALSE
2163899,2163899,17.3,0.921626549,80,0,0.210621656,8.459065788,TRUE
3170203,3170203,20.9,0.175612319,45,1,0.267042799,5.757141313,TRUE
3172328,3172328,21.7,0.121494041,9,4,0.397598835,4.265543103,FALSE
3309828,3309828,20.4,0.22108281,31,0,0.333597405,22.22460428,TRUE
3410534,3410534,26.7,0.012149404,9,6,0.277250796,1.152998956,FALSE
3760889,3760889,18.2,0.608912622,17,4,0.783537758,32.41697357,FALSE
3624059,3624059,24.2,0.038419789,12,7,0.535942672,15.0199937,FALSE
3624741,3624741,19,0.421264611,24,3,0.770621379,24.81921844,TRUE
3703545,3703545,22.3,0.092162655,15,3,0.476156751,6.321997456,FALSE
3738552,3738552,25.8,0.018388867,4,6,0.256288625,1.578530317,FALSE
3170210,3170210,20.4,0.22108281,9,7,0.394301043,26.98385903,FALSE
2162004,2162004,18.2,0.608912622,165,0,0.664511877,7.220327144,FALSE
2230111,2230111,19.1,0.40230458,113,0,0.369145978,17.50753783,TRUE
2310442,2310442,19.9,0.278326768,81,0,0.423252865,3.267704135,TRUE
2426082,2426082,20.1,0.253837029,30,0,0.127385662,20.26633212,FALSE
3174196,3174196,18.1,0.63760979,31,0,0.889569572,17.02682963,FALSE
3595775,3595775,22.2,0.096506147,18,0,0.327569213,27.7571949,FALSE
2217013,2217013,18.7,0.483676488,87,0,0.197958096,43.8785841,FALSE
2259221,2259221,19.2,0.384197891,40,0,0.833101194,23.70617095,FALSE
3174184,3174184,24.4,0.035039264,15,0,0.609949939,2.97822252,FALSE
3172332,3172332,25.9,0.017561232,16,6,0.254240699,2.171718302,FALSE
3311964,3311964,21.8,0.116025908,49,1,0.649191243,4.134633666,TRUE
3009717,3009717,20.5,0.211132445,17,1,0.368012435,31.69247566,FALSE
3174201,3174201,20.4,0.22108281,13,9,0.724640447,3.717594665,FALSE
3402204,3402204,26.4,0.013949382,11,6,0.312280976,4.807384562,FALSE
3740342,3740342,21.9,0.110803882,4,6,0.38476454,24.04579564,FALSE
2455176,2455176,20.6,0.201629919,29,0,0.738662056,3.908082421,TRUE
3763621,3763621,19.7,0.305179233,20,4,0.406554117,14.89157832,FALSE
3172317,3172317,24.4,0.035039264,11,8,0.376260282,6.691397243,FALSE
2163818,2163818,18.4,0.555334912,84,0,0.354383287,10.38987495,TRUE
3174203,3174203,19.4,0.350392641,22,0,0.613300365,36.1623601,FALSE
3176186,3176186,20.7,0.192555078,22,0,0.711130725,10.53948121,TRUE
3753079,3753079,26.1,0.016016034,7,7,0.258977539,4.333445913,FALSE
3754384,3754384,25.3,0.023150212,11,2,0.069989464,8.480602663,FALSE
3713303,3713303,20.2,0.242412481,6,2,0.500077445,45.03307789,FALSE
3160731,3160731,21.7,0.121494041,35,0,0.27816823,14.08928905,FALSE
3172318,3172318,19.5,0.334622375,21,1,0.517920458,24.50502592,FALSE
3174216,3174216,19.3,0.366906138,16,1,0.53339274,15.15553407,FALSE
3276398,3276398,22.1,0.101054342,19,4,0.245748511,5.570152516,FALSE
3358522,3358522,21.5,0.133215567,18,1,0.303662271,5.860775975,TRUE
3448993,3448993,21.3,0.146067964,12,7,0.367314668,26.68863085,TRUE
3508131,3508131,22.7,0.076657557,22,0,0.148046816,25.92016783,FALSE
3744562,3744562,27.5,0.008405334,9,6,0.160308247,4.771075355,FALSE
2474451,2474451,21.7,0.121494041,41,0,0.278366313,14.08477994,FALSE
3736807,3736807,27.4,0.008801465,7,6,0.279378085,1.619224651,FALSE
2085989,2085989,17.1,1.010543415,289,0,0.632837373,17.05627109,TRUE
2088188,2088188,16,1.677084622,211,0,0.391680431,11.36691753,FALSE
2411165,2411165,21.8,0.116025908,18,0,0.502997133,20.07496489,TRUE
3293831,3293831,26.7,0.012149404,7,7,0.362739711,4.743318897,FALSE
3370167,3370167,21.4,0.139493823,26,1,0.410133369,21.73466211,TRUE
3557958,3557958,25.2,0.024241248,10,6,0.083301964,11.59502774,FALSE
3704145,3704145,22.6,0.080270317,13,3,0.263778707,19.04018667,FALSE
3778076,3778076,23.331,0.057326441,5,7,0.446780374,17.91359254,FALSE
2271480,2271480,17.6,0.802703167,146,0,0.441937634,24.75060132,FALSE
3082930,3082930,21.5,0.133215567,12,1,0.597409101,1.866232103,TRUE
3177201,3177201,24,0.042126461,24,5,0.16234876,5.340199295,FALSE
3250193,3250193,21.4,0.139493823,11,9,0.173406505,56.30838306,FALSE
3445544,3445544,24.6,0.031956189,7,7,0.187320033,8.137156646,FALSE
3579748,3579748,23.2,0.060891262,14,0,0.22963411,31.92872547,FALSE
3627115,3627115,21.1,0.160160338,9,2,0.720124699,26.47045904,FALSE
3648632,3648632,23.9,0.04411182,6,7,0.268185915,20.26534031,FALSE
3177216,3177216,24.5,0.033462237,9,8,0.299507299,15.01237212,FALSE
2141526,2141526,19.9,0.278326768,34,1,0.322554559,30.09730113,FALSE
2141531,2141531,19.1,0.40230458,158,0,0.529053725,22.55638707,FALSE
2267940,2267940,20.3,0.231502122,33,0,0.523894088,14.14001238,FALSE
3177211,3177211,21.1,0.160160338,12,1,0.324614733,23.42317458,FALSE
3177208,3177208,24.3,0.036690614,13,7,0.231348274,11.4437824,FALSE
3378868,3378868,20.1,0.253837029,46,0,0.084688625,18.01199757,FALSE
3760542,3760542,23.6,0.050647146,8,6,0.187401717,8.296362196,FALSE
3771800,3771800,25.102,0.025360334,9,7,0.263081799,9.645583391,FALSE
2393569,2393569,20.3,0.231502122,82,0,0.315328279,8.50764251,FALSE
3177177,3177177,22.4,0.088014652,22,7,0.532932061,7.527566309,FALSE
3180148,3180148,19.5,0.334622375,18,1,0.311513741,55.02905637,FALSE
3387458,3387458,22,0.105816886,17,6,0.417640761,20.10798367,TRUE
3716434,3716434,27.1,0.010105434,10,7,0.216680823,1.975985393,FALSE
3738932,3738932,28,0.006676594,8,6,0.403957411,2.484442826,FALSE
3745056,3745056,21.2,0.152951935,11,5,0.108110336,14.5841985,FALSE
2474585,2474585,19.5,0.334622375,20,1,0.311529261,55.02857202,FALSE
3182184,3182184,25.3,0.023150212,6,9,0.275206813,5.59656502,FALSE
3064315,3064315,22.8,0.073207399,13,2,0.21004596,7.24200127,FALSE
3160748,3160748,29.1,0.004023046,8,6,0.304287262,3.669438818,FALSE
3634347,3634347,20.7,0.192555078,23,4,0.537295601,20.71895168,FALSE
3667139,3667139,23.6,0.050647146,13,7,0.327887182,21.32525707,FALSE
3733264,3733264,27.4,0.008801465,34,2,0.074391131,0.867660678,FALSE
3736681,3736681,21.2,0.152951935,14,7,0.496800824,3.915982915,FALSE
3773991,3773991,19.845,0.285466386,19,6,0.702535478,9.413355656,FALSE
3180179,3180179,23.6,0.050647146,10,8,0.37678208,13.11840312,FALSE
2434313,2434313,19.4,0.350392641,29,1,0.488462449,14.54950709,FALSE
3638380,3638380,21.3,0.146067964,17,0,0.594286168,3.06472527,TRUE
2089136,2089136,20.2,0.242412481,156,0,0.252867385,1.905224207,TRUE
2222073,2222073,18.1,0.63760979,113,0,0.130692663,34.22758437,FALSE
2387816,2387816,19.5,0.334622375,41,0,0.24984108,6.761627756,FALSE
3523944,3523944,23.4,0.055533491,40,0,0.166058043,16.195041,FALSE
3661493,3661493,21.3,0.146067964,20,0,0.756604279,6.884792712,TRUE
2010563,2010563,16.8,1.160259082,65,0,0.266399469,63.46349361,FALSE
2154631,2154631,18.1,0.63760979,37,0,0.491612219,15.90260629,FALSE
2164120,2164120,19.1,0.40230458,39,0,0.408019881,11.03128463,FALSE
3387092,3387092,22.6,0.080270317,22,7,0.248505876,6.888271489,FALSE
3299947,3299947,21.3,0.146067964,18,0,0.287180648,25.24894567,TRUE
3702705,3702705,20.5,0.211132445,15,3,0.55006113,15.45896147,FALSE
3184158,3184158,23.5,0.053034072,9,9,0.47726538,6.619243746,FALSE
2351278,2351278,18.8,0.46190746,43,0,0.413208749,30.27663242,FALSE
3172322,3172322,24.5,0.033462237,11,7,0.221725384,3.606078312,FALSE
3591641,3591641,24.5,0.033462237,16,1,0.442947177,2.931703984,FALSE
3673918,3673918,24.5,0.033462237,25,5,0.212532374,3.178401996,FALSE
3184154,3184154,25.2,0.024241248,9,8,0.438185549,8.648619835,FALSE
3154513,3154513,21.2,0.152951935,32,0,0.330493066,23.89902643,FALSE
3184470,3184470,22.2,0.096506147,28,0,0.335842022,2.552887928,FALSE
3398655,3398655,23.4,0.055533491,12,6,0.287544551,5.997226885,FALSE
3399920,3399920,20.6,0.201629919,15,7,0.720046865,34.09358843,TRUE
3428700,3428700,21.9,0.110803882,16,6,0.51856757,21.07402946,FALSE
3557844,3557844,23,0.066765941,12,6,0.27518145,25.06580653,FALSE
3582523,3582523,27.9,0.006991252,5,7,0.46261274,3.92753663,FALSE
3754263,3754263,21.7,0.121494041,17,5,0.337398723,16.40125714,FALSE
2467352,2467352,21.3,0.146067964,38,0,0.33062276,23.89932942,FALSE
3767264,3767264,27.3,0.009216266,8,5,0.337514504,8.837241229,FALSE
2138971,2138971,18.4,0.555334912,167,0,0.333536218,7.901792319,TRUE
2230111,2230111,19.1,0.40230458,113,0,0.369145978,17.50753783,TRUE
2350713,2350713,20.7,0.192555078,56,0,0.194694599,6.745458484,FALSE
3430304,3430304,24.9,0.027832677,22,6,0.186791403,2.381517925,FALSE
3604236,3604236,21,0.167708462,17,1,0.419845199,15.64489471,FALSE
3623580,3623580,21.4,0.139493823,25,2,0.228492535,33.58879197,TRUE
3752903,3752903,22.3,0.092162655,13,3,0.334689874,18.03497987,FALSE
2315508,2315508,20.2,0.242412481,31,0,0.320431202,30.01782735,FALSE
3184473,3184473,24.9,0.027832677,20,7,0.388217587,2.219336865,FALSE
3574593,3574593,23,0.066765941,9,1,0.175437422,13.98728204,FALSE
3772844,3772844,26.93,0.01092836,10,3,0.323872823,0.216993808,FALSE
3418110,3418110,23.3,0.058150704,13,0,0.334620328,1.432604083,FALSE
2267136,2267136,18.9,0.4411182,76,0,0.417838838,10.8172185,FALSE
2409266,2409266,21.2,0.152951935,34,0,0.42582958,6.226677207,FALSE
3249141,3249141,21.4,0.139493823,25,0,0.342047213,2.577362651,TRUE
3746629,3746629,27.8,0.00732074,9,6,0.296916945,3.648952369,FALSE
2138925,2138925,15.9,1.756123185,116,0,0.376751724,72.14643261,FALSE
2152671,2152671,20.1,0.253837029,77,0,0.366007875,2.67950695,TRUE
2174881,2174881,18,0.667659414,33,1,0.557039233,57.22409696,FALSE
3337592,3337592,21.1,0.160160338,12,6,0.264133875,18.52889122,FALSE
3756040,3756040,22.8,0.073207399,5,7,0.384337019,10.82145181,FALSE
2164215,2164215,20,0.2658,42,0,0.395929463,4.878539262,FALSE
3465236,3465236,24.5,0.033462237,18,1,0.096736266,1.69519574,FALSE
3699506,3699506,21,0.167708462,10,4,0.500369592,7.236622594,TRUE
3249348,3249348,26.7,0.012149404,9,7,0.443808061,0.990745084,FALSE
3261768,3261768,19.7,0.305179233,29,0,0.650166904,7.026097545,FALSE
3662292,3662292,23.2,0.060891262,8,7,0.126176173,21.11544221,FALSE
3724056,3724056,24.9,0.027832677,5,7,0.225109092,5.325985531,FALSE
3249980,3249980,24.4,0.035039264,8,8,0.417100137,14.35327488,FALSE
3250194,3250194,25.3,0.023150212,6,8,0.481127723,3.021437345,FALSE
2141526,2141526,19.9,0.278326768,34,1,0.322554559,30.09730113,FALSE
3092310,3092310,22.7,0.076657557,12,1,0.027937509,7.265658888,FALSE
3143084,3143084,24.3,0.036690614,15,2,0.201270748,2.341697091,FALSE
3729233,3729233,26.7,0.012149404,7,7,0.443410495,3.98682321,FALSE
3758847,3758847,26.7,0.012149404,5,6,0.186290356,2.020029609,FALSE
3252345,3252345,24.3,0.036690614,13,7,0.580305433,2.564889293,FALSE
2038086,2038086,17.4,0.880146521,105,0,0.566212464,23.67194522,FALSE
3514959,3514959,21.2,0.152951935,27,0,0.389132599,30.00769774,FALSE
3253151,3253151,22,0.105816886,20,0,0.528359586,6.521730564,TRUE
2011066,2011066,15.2,2.424124811,188,0,0.375381686,36.88285707,FALSE
3249864,3249864,20.8,0.183888672,28,1,0.709798064,5.495184364,FALSE
3648469,3648469,24.7,0.030517923,11,6,0.223638535,10.83660348,FALSE
3661506,3661506,25.7,0.019255508,16,6,0.460966953,7.457694358,FALSE
3744560,3744560,28.5,0.005303407,3,5,0.324932117,2.882295691,FALSE
3092248,3092248,22.5,0.08405334,16,2,0.405859344,2.584798951,FALSE
3709079,3709079,20.3,0.231502122,21,2,0.14998097,23.98760896,FALSE
3645193,3645193,24.8,0.029144391,9,7,0.343897515,2.304434117,FALSE
2065909,2065909,19.2,0.384197891,79,0,0.539825873,3.559532997,TRUE
2163001,2163001,18.2,0.608912622,84,0,0.453570086,19.97813111,FALSE
3134264,3134264,20.8,0.183888672,30,2,0.309823453,13.54184724,FALSE
3611400,3611400,25,0.02658,5,6,0.326860712,8.333753552,FALSE
3739705,3739705,29.7,0.003051792,6,6,0.248768032,1.737635663,FALSE
2190119,2190119,17.1,1.010543415,50,0,0.890552834,29.93974535,FALSE
2235756,2235756,18.7,0.483676488,55,0,0.258803617,39.14671933,TRUE
2288914,2288914,19,0.421264611,40,0,0.32744032,15.28260275,FALSE
2427684,2427684,20.2,0.242412481,49,0,0.400353392,23.02188234,FALSE
3137736,3137736,25.5,0.021113245,17,6,0.233469252,6.610513706,FALSE
3775095,3775095,26.526,0.013163003,5,6,0.392018561,5.913391327,FALSE
3427794,3427794,18.4,0.555334912,92,2,0.722196278,8.301168992,TRUE
3639436,3639436,19.9,0.278326768,38,1,0.244038909,20.41325785,FALSE
3648643,3648643,24.5,0.033462237,12,7,0.402979713,4.341887965,FALSE
2162015,2162015,19.2,0.384197891,17,1,0.283999991,23.75271165,FALSE
2189552,2189552,16.8,1.160259082,104,0,0.535090737,30.28596653,FALSE
2333480,2333480,20.2,0.242412481,29,0,0.407231551,14.10491473,FALSE
3256739,3256739,20.1,0.253837029,19,1,0.234930707,10.21845851,FALSE
3258075,3258075,20.8,0.183888672,16,7,0.451134976,21.41079518,FALSE
3581556,3581556,22.8,0.073207399,10,7,0.433939776,12.58906172,FALSE
2005381,2005381,16.6,1.272198785,88,0,0.296255036,48.96933837,FALSE
2068347,2068347,19.9,0.278326768,37,0,0.379768572,17.13790871,TRUE
3257201,3257201,23.1,0.063760979,17,6,0.405756201,2.439443201,FALSE
3261401,3261401,24.6,0.031956189,9,7,0.243892995,16.20878051,FALSE
3297353,3297353,24.3,0.036690614,8,7,0.18808536,2.833541547,FALSE
3447916,3447916,22.9,0.069912523,10,6,0.439942217,4.433979565,FALSE
3261680,3261680,21.8,0.116025908,11,9,0.471976105,32.81105462,FALSE
2138852,2138852,20.2,0.242412481,184,0,0.298978305,21.48186837,FALSE
